"agelow","agehigh","emot1-value","emot1-cofindence","emot2-value","emot2-cofindence","gender","gender-cofindence","smile","smile-cofindence","eyeglasses","eyeglasses-cofindence","beard","beard-cofindence","mustache","mustache-cofindence","uploadtime"
"12","22","CALM","97.06844","SAD","0.94824505","Female","99.50527","false","98.849846","false","99.34607","false","99.5542221069336","false","99.83078","2021-11-28 13:01:37.170"
"25","35","CALM","99.89966","ANGRY","0.035591774","Male","93.298","false","99.73686","false","99.21916","false","95.50079345703125","false","98.77392","2022-02-16 09:17:21.989"
"12","22","CALM","67.8413","CONFUSED","8.905695","Male","70.7274","false","95.030556","true","97.84316","false","81.6207046508789","false","95.002945","2021-11-28 13:45:18.223"
"21","33","CALM","93.95949","SAD","2.1225314","Female","99.101585","false","97.94452","false","99.6528","false","99.6104965209961","false","99.896614","2021-11-30 14:32:11.684"
"12","20","CALM","63.194847","SAD","20.602894","Male","96.89915","false","97.583","false","82.379","false","75.83557891845703","false","90.334114","2022-03-04 14:21:58.355"
"18","30","CONFUSED","33.20114","CALM","29.332348","Male","85.03096","false","73.07122","true","99.63904","false","91.7839126586914","false","98.50545","2021-11-28 14:18:03.594"
"22","34","HAPPY","75.5175","CALM","11.347579","Female","98.878944","true","73.61826","false","99.57044","false","99.47573852539062","false","99.80282","2021-11-28 14:16:01.839"
"21","33","CALM","55.020287","ANGRY","23.079796","Female","99.19216","false","85.835236","false","97.45156","false","98.96296691894531","false","99.70877","2021-11-28 14:17:37.323"
"20","32","SAD","86.23641","ANGRY","7.7119803","Male","99.96487","false","99.21942","false","93.78988","false","50.1218376159668","false","95.460884","2021-11-28 14:23:30.170"
"14","26","FEAR","44.516544","SAD","25.701275","Male","97.22595","false","97.08441","true","88.098465","false","74.15260314941406","false","95.26783","2021-11-28 13:41:28.800"
"13","21","HAPPY","98.21087","SURPRISED","1.4503999","Female","99.953156","true","96.66471","false","96.17624","false","95.84053802490234","false","98.691154","2022-04-12 13:48:38.218"
"12","22","CALM","96.3008","ANGRY","1.0206168","Female","63.87948","false","97.90404","false","99.54868","false","95.38457489013672","false","98.97029","2021-11-28 14:29:30.126"
"22","34","HAPPY","97.016266","CALM","2.5905972","Male","83.08919","true","86.729614","false","99.03457","false","86.38379669189453","false","97.549706","2021-11-28 14:17:37.323"
"13","21","HAPPY","99.79645","CONFUSED","0.08408144","Male","99.30638","true","97.99958","false","99.62914","false","85.37664031982422","false","97.3379","2022-03-04 14:23:32.419"
"20","32","HAPPY","95.50128","CALM","1.7118622","Female","99.50884","true","98.41165","false","99.13095","false","99.59918975830078","false","99.89851","2021-11-30 14:32:11.684"
"13","25","CALM","67.97401","HAPPY","19.249834","Female","99.16477","false","81.40288","true","60.70045","false","99.08918762207031","false","99.60653","2021-11-28 13:45:03.302"
"14","22","SAD","99.813446","DISGUSTED","0.046279114","Male","99.922455","false","94.86633","true","69.96317","false","73.6120376586914","false","92.45421","2022-04-01 15:53:56.491"
"21","33","SAD","60.862022","CALM","22.009684","Male","68.937485","false","87.104164","false","97.652435","false","76.70560455322266","false","95.19611","2021-11-28 14:18:53.467"
"34","50","CALM","94.72733","ANGRY","4.528879","Male","99.892006","false","99.7886","false","98.53708","true","88.90292358398438","false","78.2917","2021-11-28 14:19:06.831"
"24","38","HAPPY","45.665775","CALM","44.652313","Male","99.390114","false","68.97765","false","94.08144","false","67.07168579101562","false","93.933266","2021-11-28 13:41:12.973"
"48","54","CALM","95.14614","SURPRISED","6.536869","Male","99.98884","false","93.29418","true","99.99999","false","69.56248474121094","false","93.80783","2022-05-13 13:54:33.349"
"16","28","FEAR","52.16561","SAD","32.44026","Female","82.54573","false","58.642483","false","98.39761","false","93.30555725097656","false","98.40173","2021-11-28 13:44:54.381"
"12","20","CALM","97.96632","CONFUSED","0.6572097","Male","99.9679","false","96.374596","false","99.3152","false","82.79156494140625","false","95.12213","2022-03-04 14:23:32.419"
"10","20","CALM","72.58808","FEAR","8.995743","Male","93.14979","false","87.93003","false","91.059326","false","67.68658447265625","false","93.74892","2021-11-28 14:23:30.170"
"12","20","CALM","25.519081","HAPPY","16.604591","Female","99.70152","false","73.31109","false","95.69529","false","82.27043914794922","false","91.76312","2022-03-04 14:23:32.419"
"12","22","CALM","52.116257","SURPRISED","28.845102","Female","92.72535","false","96.62962","false","93.76415","false","95.2703857421875","false","98.73704","2021-11-28 13:45:03.302"
"13","21","CONFUSED","57.217514","HAPPY","14.335979","Male","99.82534","false","73.07172","true","64.78265","false","82.32994842529297","false","94.54417","2022-04-15 13:47:51.485"
"29","39","SAD","74.695755","CALM","24.763416","Female","72.07477","false","92.03719","true","99.99996","false","78.55427551269531","false","94.8527","2022-05-13 13:55:18.690"
"13","23","HAPPY","53.14169","FEAR","35.335213","Female","99.23877","true","73.49259","false","92.16982","false","97.93842315673828","false","99.320496","2021-11-28 13:41:12.973"
"30","40","SAD","94.612755","DISGUSTED","2.031658","Female","99.82278","false","82.84112","false","90.15775","false","85.98869323730469","false","94.85375","2022-04-15 13:47:51.485"
"12","22","CALM","43.646015","SURPRISED","16.323917","Female","68.98942","false","97.6666","true","98.775085","false","96.0308837890625","false","98.84364","2021-11-28 13:29:46.894"
"13","21","CALM","99.06723","SURPRISED","6.3068295","Female","99.9977","false","94.720215","false","96.83358","false","94.68811798095703","false","98.22665","2022-05-13 13:54:28.534"
"16","28","CALM","64.17898","FEAR","26.44994","Female","94.44007","false","94.87797","true","56.356926","false","96.26202392578125","false","98.68936","2021-11-28 13:44:00.517"
"22","34","SAD","35.054928","ANGRY","25.145916","Male","81.60754","false","86.630424","false","91.67179","false","73.55355834960938","false","95.134445","2021-11-28 13:42:32.203"
"34","50","FEAR","87.75742","CALM","9.730112","Male","95.87993","false","94.09861","false","68.51709","false","75.01945495605469","false","95.47869","2021-11-29 15:10:25.338"
"17","29","HAPPY","96.8123","CALM","1.1632648","Female","99.70893","true","97.53386","false","98.67838","false","99.67864990234375","false","99.89067","2021-11-30 14:32:11.684"
"38","56","SAD","49.29552","CALM","44.00196","Male","90.87776","false","97.75253","false","99.40359","false","57.172630310058594","false","91.10765","2021-11-28 13:45:25.341"
"21","33","SAD","75.19521","CALM","22.197365","Female","86.91719","false","94.3546","false","94.36876","false","92.94725799560547","false","98.50634","2021-11-28 13:30:56.422"
"23","35","CALM","97.738785","ANGRY","1.2257422","Male","99.65257","false","99.80075","false","99.05314","false","57.36722183227539","false","95.61423","2021-11-28 14:20:42.350"
"15","27","SAD","58.94301","FEAR","14.162546","Male","67.415634","false","67.94947","false","97.32967","false","70.33247375488281","false","91.73737","2021-11-28 14:17:30.605"
"22","34","HAPPY","62.68698","CALM","24.917454","Male","96.213425","false","55.85753","false","98.88472","false","80.26277160644531","false","98.4227","2021-11-30 14:32:11.684"
"7","17","CALM","95.10898","SAD","1.7237719","Male","99.32173","false","98.92855","false","99.524605","true","66.8723373413086","false","89.30726","2021-12-28 15:40:01.409"
"14","26","CALM","98.77973","HAPPY","0.33913818","Female","99.73313","false","98.347984","true","75.27915","false","99.34149932861328","false","99.72512","2021-11-28 13:49:41.550"
"12","22","CALM","60.083042","DISGUSTED","19.933939","Female","71.616234","false","95.28644","true","99.12401","false","98.89834594726562","false","99.6126","2021-11-28 13:45:18.223"
"11","21","CALM","91.92939","HAPPY","6.440454","Female","99.069565","false","85.762695","false","99.9599","false","99.67243194580078","false","99.905716","2021-11-30 14:32:11.684"
"22","30","HAPPY","99.62129","CALM","0.14150783","Female","99.98483","true","90.672295","false","98.98452","false","95.72956085205078","false","98.726364","2022-04-12 13:49:53.106"
"11","19","CONFUSED","54.008347","CALM","21.050833","Male","99.72863","false","74.93466","false","98.835655","false","82.0294189453125","false","93.14117","2022-03-04 14:23:32.419"
"12","22","HAPPY","82.17336","SAD","8.11954","Male","83.34384","true","60.81221","false","93.99918","false","82.19316864013672","false","97.79669","2021-11-28 14:29:30.126"
"39","57","HAPPY","93.2001","CALM","2.3954349","Female","99.038","true","91.13506","true","99.78325","false","99.27131652832031","false","99.57977","2021-12-28 15:40:17.515"
"20","32","CALM","61.962254","FEAR","25.371574","Female","92.911026","false","95.470955","false","98.50628","false","94.66483306884766","false","98.83683","2021-11-28 13:29:59.179"
"23","37","FEAR","43.763958","SURPRISED","38.593163","Male","97.7078","false","89.73464","true","90.33083","false","58.52997970581055","false","92.02754","2021-11-28 13:44:54.381"
"13","21","HAPPY","44.62792","CALM","24.703827","Male","97.44944","false","64.156235","false","67.12376","false","83.38164520263672","false","95.15811","2022-03-04 14:25:09.609"
"26","42","CALM","58.064026","ANGRY","13.939243","Male","98.34195","false","97.02753","true","70.525566","false","54.14362716674805","false","92.00891","2021-11-28 13:44:54.381"
"23","31","SAD","95.25326","CALM","48.035404","Female","90.43492","false","92.37144","true","75.267044","false","73.42132568359375","false","94.101494","2022-05-13 13:54:34.320"
"19","31","CALM","32.466965","HAPPY","27.906986","Female","99.31081","false","69.12713","false","98.73771","false","99.26937866210938","false","99.75571","2021-11-28 14:18:36.448"
"20","32","HAPPY","99.96211","SURPRISED","0.011260821","Female","99.295204","true","99.94871","false","99.93263","false","99.5959243774414","false","99.89729","2021-11-30 14:32:11.684"
"12","22","CALM","75.88396","CONFUSED","19.042316","Male","95.17178","false","98.551094","true","97.34914","false","93.02693939208984","false","98.50015","2021-11-28 13:47:56.277"
"22","34","CALM","63.95237","ANGRY","11.808767","Male","96.175095","false","83.40549","false","90.84037","false","55.751461029052734","false","90.01448","2021-11-28 13:41:12.973"
"13","23","HAPPY","96.283485","FEAR","1.7996513","Male","61.78059","true","97.61619","false","98.64328","false","93.37886810302734","false","98.73659","2021-11-28 13:30:56.422"
"13","25","CALM","76.31644","FEAR","10.656837","Male","98.98733","false","90.573746","true","92.60234","false","84.267578125","false","96.50754","2021-11-28 14:25:45.961"
"20","32","HAPPY","35.81236","CONFUSED","24.1146","Female","99.25416","true","73.2059","true","97.890526","false","99.25971984863281","false","99.57521","2021-11-28 14:13:26.960"
"12","20","CALM","99.33531","HAPPY","0.3356039","Male","99.94367","false","96.26172","false","98.41473","false","65.09657287597656","false","93.03253","2022-04-15 13:48:28.588"
"22","34","SAD","98.112076","CONFUSED","0.57727873","Male","84.56159","false","95.44128","false","98.19901","false","72.72291564941406","false","95.03292","2021-11-28 13:29:46.894"
"23","37","CALM","79.34033","HAPPY","19.061031","Male","99.78097","false","78.14863","true","79.04696","false","78.50379943847656","false","96.64426","2021-11-28 13:44:54.381"
"11","21","CALM","88.14955","SAD","8.001002","Male","95.11053","false","99.290245","false","98.81218","false","96.64119720458984","false","99.513336","2021-11-30 14:32:11.684"
"12","22","SAD","39.8928","CALM","29.88225","Male","72.90622","false","96.27871","true","95.74456","false","86.41413116455078","false","96.18624","2021-11-28 13:44:54.381"
"26","40","CALM","62.090862","SAD","31.913862","Male","95.69014","false","99.180016","false","86.65764","false","66.77326202392578","false","94.10888","2021-11-28 13:45:18.223"
"11","21","CALM","62.41398","HAPPY","36.509697","Female","99.13715","false","62.952595","false","99.7486","false","99.39334106445312","false","99.820694","2021-11-28 13:27:44.122"
"23","35","CALM","55.4455","SAD","20.030437","Female","99.68729","false","89.56378","true","98.273254","false","99.34284973144531","false","99.70176","2021-11-28 14:23:45.447"
"13","21","FEAR","85.26211","SAD","28.753134","Male","81.50489","false","93.97766","false","96.68107","false","86.10205078125","false","96.44636","2022-05-13 13:54:56.658"
"12","22","HAPPY","95.86814","CALM","1.7802904","Female","66.72152","true","80.43826","false","63.980663","false","88.56981658935547","false","97.69658","2021-11-28 14:17:37.323"
"35","51","FEAR","87.725845","CALM","6.7433977","Female","97.62572","false","95.78664","true","97.20292","false","97.52053833007812","false","99.26106","2021-11-28 13:28:27.635"
"20","28","DISGUSTED","32.460464","SAD","22.087578","Female","99.99906","false","78.92354","false","88.43426","false","89.93119812011719","false","97.55461","2022-05-13 13:54:28.534"
"25","39","CALM","37.793575","FEAR","34.137997","Female","65.541954","false","90.20972","true","83.03989","false","74.21537017822266","false","92.36634","2021-12-02 13:33:33.865"
"23","37","CALM","54.868732","SAD","33.1506","Male","77.57877","false","93.40252","false","98.2025","false","73.36751556396484","false","94.25256","2021-11-28 14:18:53.467"
"34","50","HAPPY","99.591675","CALM","0.20284918","Male","96.4258","true","95.418205","false","99.70743","false","86.46646118164062","false","98.34866","2021-11-28 14:17:37.323"
"13","25","CALM","89.46661","SAD","8.961942","Male","95.39773","false","98.89898","false","93.85365","false","94.14744567871094","false","99.11202","2021-11-28 13:41:11.853"
"19","31","FEAR","96.873764","ANGRY","1.3287827","Female","71.44391","false","73.98438","false","97.06871","false","86.17134857177734","false","96.225365","2021-11-28 14:17:30.605"
"21","33","FEAR","37.17141","CALM","31.297153","Female","99.02439","false","95.24291","true","84.63572","false","98.3502426147461","false","99.426636","2021-11-28 13:45:18.223"
"17","29","HAPPY","81.448265","CALM","18.062359","Female","87.57543","true","69.004585","false","99.887985","false","97.6462173461914","false","99.65021","2021-11-28 14:29:30.126"
"18","30","SAD","99.0971","CALM","0.62183285","Female","89.15937","false","98.94483","false","97.25288","false","94.68195343017578","false","99.26316","2021-11-28 14:18:53.467"
"12","22","HAPPY","59.282124","CALM","20.156528","Male","98.97371","false","69.65444","false","99.744225","false","79.02888488769531","false","97.71391","2021-11-28 14:17:37.323"
"36","44","HAPPY","92.43431","CONFUSED","3.319763","Male","99.99615","true","79.46666","false","99.95154","false","95.4400634765625","false","98.93883","2022-01-31 18:51:29.994"
"13","25","FEAR","50.935883","SAD","48.694942","Female","83.0689","false","92.29526","false","75.37808","false","90.46577453613281","false","97.70515","2021-11-28 13:28:51.447"
"22","34","CALM","96.365746","SAD","1.3519981","Male","84.61984","false","98.09867","false","98.054214","false","93.53857421875","false","99.19762","2021-11-30 14:32:11.684"
"16","28","CONFUSED","96.89671","SURPRISED","1.2906132","Male","97.138306","false","90.02677","false","98.583626","false","78.4175796508789","false","98.12062","2021-11-30 14:32:11.684"
"19","27","SAD","99.01356","CONFUSED","0.52158487","Male","99.86342","false","92.196075","true","51.374603","false","78.61096954345703","false","92.61282","2022-04-15 13:47:51.485"
"36","44","HAPPY","99.56015","SURPRISED","6.2776647","Male","99.51159","true","95.79851","false","97.65221","false","90.12915802001953","false","98.36965","2022-05-13 13:54:40.755"
"14","26","SAD","89.5097","CALM","9.216007","Male","99.956955","false","99.79219","false","89.546486","false","56.553123474121094","false","96.79108","2021-11-28 14:24:10.464"
"19","31","CALM","92.57629","SAD","5.631234","Female","91.38256","false","97.99992","true","50.113358","false","96.6910171508789","false","98.88844","2021-11-28 14:17:37.323"
"10","20","HAPPY","98.58521","CALM","0.63168675","Female","98.909615","true","92.31418","true","95.07845","false","98.7920150756836","false","99.60018","2021-11-29 13:13:54.281"
"22","34","CALM","97.04503","HAPPY","2.2968814","Female","67.64949","false","93.10168","true","91.417046","false","94.95288848876953","false","98.67616","2021-11-28 14:29:30.126"
"21","29","CALM","87.24614","HAPPY","7.8094187","Female","99.99944","false","87.49628","false","98.136185","false","98.10700225830078","false","99.314606","2022-04-12 13:48:38.218"
"5","15","HAPPY","92.81516","CALM","6.900424","Male","99.41318","true","61.19675","false","99.862495","false","78.2685546875","false","98.0895","2021-11-28 14:17:37.323"
"20","32","HAPPY","44.440502","CALM","28.132889","Female","79.84534","false","75.679085","false","98.40947","false","91.36457824707031","false","97.96762","2021-12-28 15:40:01.409"
"23","35","CALM","97.738785","ANGRY","1.2257422","Male","99.65257","false","99.80075","false","99.05314","false","57.36722183227539","false","95.61423","2021-11-28 13:01:37.170"
"25","35","SAD","89.229324","FEAR","8.060858","Male","99.56502","false","94.497345","false","86.63887","false","83.02147674560547","false","94.58079","2022-03-04 14:21:58.355"
"24","38","CALM","86.56427","HAPPY","13.008176","Female","63.1977","false","80.84068","true","86.95828","false","96.21361541748047","false","99.45391","2021-11-28 14:17:00.115"
"38","56","FEAR","99.96361","SAD","0.01989639","Female","99.71005","false","94.240364","false","70.76104","false","99.12036895751953","false","99.79838","2021-11-28 13:41:28.800"
"45","51","HAPPY","91.91974","SURPRISED","3.8758895","Male","99.97787","true","75.76893","true","99.13991","false","54.8210563659668","false","90.81512","2022-04-12 13:48:15.958"
"26","40","CALM","56.391953","SAD","38.735645","Male","94.932846","false","97.12441","false","99.06669","false","75.69011688232422","false","95.624626","2021-11-28 14:18:53.467"
"12","22","HAPPY","72.67341","CALM","24.103395","Male","83.453094","true","65.90211","false","98.85363","false","91.11243438720703","false","98.84164","2021-11-28 14:18:34.232"
"39","57","ANGRY","44.262314","SAD","15.22851","Female","99.321106","false","63.72951","false","94.95045","false","98.20159912109375","false","98.983635","2021-11-28 13:45:25.341"
"22","34","HAPPY","95.77542","SAD","2.516754","Female","98.996994","true","98.34217","true","98.88058","false","98.53691101074219","false","99.40425","2021-11-28 13:28:48.670"
"13","23","CALM","36.335865","SURPRISED","17.520636","Female","69.76629","false","97.65003","false","98.67234","false","93.08760070800781","false","98.33105","2021-11-28 13:45:56.881"
"12","20","SAD","73.468124","ANGRY","16.161243","Male","69.595894","false","91.40668","false","52.892124","false","75.31668853759766","false","90.617035","2022-04-12 09:46:26.673"
"12","20","SAD","87.16626","CALM","4.793362","Male","85.47318","false","95.2951","true","59.436684","false","77.76893615722656","false","92.55582","2022-04-01 15:53:56.491"
"1","7","HAPPY","87.76821","CALM","6.493346","Female","63.38443","true","75.34058","false","68.13733","false","89.32559204101562","false","97.21253","2021-11-28 13:41:12.973"
"18","30","CALM","50.46743","SAD","38.645573","Male","83.53255","false","98.84249","false","90.32654","false","81.2867660522461","false","96.71182","2021-11-28 13:44:54.381"
"24","34","HAPPY","55.753124","SURPRISED","35.311493","Male","99.97314","true","67.59473","false","99.30621","false","85.97774505615234","false","96.512566","2022-02-14 17:38:17.907"
"25","39","HAPPY","81.83053","CALM","16.681543","Female","79.68373","true","62.023117","false","99.56083","false","93.35140228271484","false","99.15232","2021-11-28 13:28:48.670"
"13","23","CALM","98.48529","SAD","0.58255076","Female","98.49599","false","99.05032","false","99.77005","false","99.26913452148438","false","99.809525","2021-11-28 13:45:25.341"
"22","34","HAPPY","56.443924","CALM","42.508213","Female","99.48608","false","60.33975","false","99.6235","false","99.62713623046875","false","99.88598","2021-11-30 14:33:45.957"
"23","31","CALM","50.008575","CONFUSED","24.11823","Male","99.996124","false","95.991936","true","97.88692","false","87.46707153320312","false","95.516205","2022-03-04 14:23:32.419"
"16","22","SAD","56.437172","FEAR","17.984207","Female","99.990974","false","66.946236","false","94.69287","false","89.11380767822266","false","96.572784","2022-04-15 13:47:51.485"
"32","48","HAPPY","98.92938","CALM","0.7059888","Female","58.21654","true","89.657425","false","92.63078","false","89.22673034667969","false","97.65292","2021-11-28 14:17:37.323"
"11","21","HAPPY","95.10998","SURPRISED","3.4008608","Female","99.5487","true","98.04727","false","62.461548","false","99.20421600341797","false","99.78771","2021-11-30 14:32:11.684"
"48","54","HAPPY","54.08817","CALM","41.6996","Female","99.96708","false","57.931267","true","67.324104","false","94.04376983642578","false","97.925674","2022-04-12 13:49:53.106"
"17","29","FEAR","70.62905","CALM","15.608567","Female","53.698776","false","80.32664","false","95.900406","false","85.74089050292969","false","95.688255","2021-11-28 14:17:30.605"
"14","22","CALM","41.49683","FEAR","38.36225","Male","69.45265","false","96.43482","false","56.05948","false","74.12395477294922","false","90.1918","2022-03-04 14:25:09.609"
"26","40","ANGRY","91.24444","DISGUSTED","3.6151834","Male","91.8973","false","90.55018","false","99.13733","false","72.36052703857422","false","94.54424","2021-11-28 14:19:06.831"
"16","28","CALM","88.82007","SAD","9.413483","Male","96.66516","false","97.538124","false","87.284134","false","56.306884765625","false","91.85299","2021-12-28 15:40:01.409"
"12","22","HAPPY","95.307495","FEAR","1.5045482","Female","99.648994","true","93.434265","true","98.37346","false","99.70147705078125","false","99.88662","2021-12-28 15:40:17.515"
"23","31","HAPPY","98.433975","SAD","0.34534463","Female","99.98966","true","86.70141","false","98.91514","false","92.50643920898438","false","97.96266","2022-04-01 15:53:49.785"
"18","26","CALM","72.05245","CONFUSED","13.119645","Male","99.91886","false","90.54404","true","96.062546","false","85.21751403808594","false","95.112816","2022-03-04 14:29:14.348"
"23","37","CALM","92.31271","HAPPY","4.9462295","Female","97.62989","false","91.98969","true","76.70889","false","98.8966293334961","false","99.51642","2021-11-28 13:27:44.122"
"19","27","SAD","99.99481","SURPRISED","6.275602","Female","99.96917","false","93.77587","false","94.59728","false","91.56551361083984","false","97.968605","2022-05-13 13:54:40.755"
"12","22","CALM","73.383064","SAD","13.608324","Female","99.73079","false","99.3403","false","97.518364","false","99.76573944091797","false","99.842316","2021-11-28 14:20:55.952"
"22","34","CALM","52.681744","FEAR","23.864862","Male","79.416595","false","91.21221","false","99.36718","false","79.62811279296875","false","95.35176","2021-11-28 14:17:30.605"
"23","33","SAD","85.40734","CALM","5.511959","Male","99.9035","false","91.597046","false","93.68923","false","82.09957122802734","false","93.87108","2022-04-15 13:48:28.588"
"22","34","HAPPY","99.17305","CALM","0.3803936","Male","89.66042","true","95.87284","false","99.88362","false","76.94017028808594","false","97.01407","2021-11-28 14:18:34.232"
"13","21","HAPPY","60.7879","DISGUSTED","8.469148","Male","99.65991","false","63.707817","false","97.52877","false","77.53596496582031","false","96.83579","2022-05-13 13:54:28.534"
"13","25","CALM","89.51781","ANGRY","2.9137585","Male","97.35119","false","98.643105","false","99.14822","false","91.208740234375","false","98.98505","2021-11-30 14:32:11.684"
"21","33","CALM","67.5624","SAD","30.174137","Female","85.65494","false","99.29083","false","70.67108","false","93.757568359375","false","98.73425","2021-11-28 13:45:18.223"
"18","30","HAPPY","60.633797","CALM","36.460926","Male","97.66256","false","62.035477","false","99.69266","false","87.4637451171875","false","98.509995","2021-11-28 14:18:34.232"
"12","22","HAPPY","97.246796","CALM","0.7545946","Female","99.68554","true","92.40018","false","98.36564","false","99.63395690917969","false","99.79749","2021-11-28 13:38:47.676"
"9","19","CALM","98.43034","SURPRISED","1.4429051","Female","99.51111","false","99.52741","false","73.99812","false","99.66797637939453","false","99.90898","2021-11-28 13:28:27.635"
"12","22","HAPPY","96.93589","SURPRISED","0.81725836","Female","99.07015","true","94.292435","false","97.91664","false","99.11909484863281","false","99.617035","2021-11-28 13:28:48.670"
"29","45","SAD","45.380898","CALM","27.196112","Female","75.86966","false","88.07644","false","62.42074","false","88.12963104248047","false","97.283104","2021-11-28 13:45:18.223"
"22","30","HAPPY","95.302925","CALM","2.8661706","Male","99.11873","true","56.2887","false","99.98078","false","88.91581726074219","false","97.97429","2022-03-04 14:23:32.419"
"22","34","HAPPY","99.780556","CALM","0.11064783","Female","98.86149","true","97.53635","false","87.88565","false","98.92305755615234","false","99.76905","2021-11-28 13:28:27.635"
"18","30","CALM","46.999157","SAD","35.02314","Female","86.07325","false","92.58418","false","95.20449","false","89.4942855834961","false","96.39006","2021-11-28 13:31:54.584"
"13","23","CALM","98.14301","HAPPY","1.2504148","Female","96.26711","false","95.92565","false","52.015217","false","96.64378356933594","false","99.35045","2021-11-28 14:16:30.231"
"24","38","CALM","29.555454","ANGRY","23.241789","Male","52.517788","false","67.59498","false","94.88769","false","77.39253234863281","false","92.332664","2021-11-28 14:17:30.605"
"14","26","CALM","97.29249","SAD","0.99174607","Female","68.5832","false","97.05198","true","50.187534","false","93.17951965332031","false","98.05138","2021-11-28 14:17:37.323"
"12","22","HAPPY","98.81442","CONFUSED","0.33683035","Female","99.79364","true","99.16123","true","99.468994","false","99.68305206298828","false","99.82617","2021-11-28 14:13:26.960"
"14","26","CALM","98.75932","HAPPY","0.5079264","Female","99.38629","false","97.41176","false","99.735954","false","99.63021087646484","false","99.916794","2021-11-30 14:32:11.684"
"45","51","HAPPY","68.79559","SURPRISED","12.185511","Male","99.983986","true","63.71442","true","99.77604","false","95.76361083984375","false","97.99207","2022-03-26 18:31:15.751"
"22","34","HAPPY","96.89175","SURPRISED","0.9948546","Male","98.47876","true","90.445404","false","63.234413","false","76.05611419677734","false","96.28788","2021-11-28 13:27:44.122"
"17","29","SAD","62.79846","CALM","34.208588","Male","86.68623","false","97.08494","true","90.23833","false","81.12765502929688","false","95.89142","2021-12-01 13:42:53.720"
"27","43","CALM","97.52545","ANGRY","0.8170585","Male","96.89306","false","98.4706","true","70.12159","false","66.55972290039062","false","93.18862","2021-11-30 14:32:11.684"
"31","47","CALM","63.232327","HAPPY","15.108007","Male","81.453316","false","83.03522","false","91.76048","false","70.17801666259766","false","92.15635","2021-11-28 14:17:30.605"
"23","37","CALM","99.33119","SAD","0.17584832","Male","99.93581","false","99.670395","true","98.94142","true","53.71700668334961","false","79.17274","2021-12-28 15:39:58.273"
"43","51","CALM","43.29083","HAPPY","19.347458","Male","83.21755","false","87.2559","true","99.99999","false","68.78028869628906","false","95.4488","2022-05-13 13:54:58.818"
"22","34","HAPPY","99.7528","SURPRISED","0.08243127","Female","99.011215","true","98.8942","false","99.91995","false","99.15010833740234","false","99.83326","2021-11-28 13:41:46.596"
"16","28","CALM","96.49146","CONFUSED","1.0947655","Male","97.094","false","98.46337","false","99.31688","false","86.23001861572266","false","99.0398","2021-11-30 14:32:11.684"
"22","34","SAD","95.86208","CALM","4.035307","Male","53.840454","false","99.3435","false","96.47514","false","87.36970520019531","false","98.49467","2021-11-30 17:54:25.597"
"24","38","CALM","73.167656","HAPPY","22.475655","Male","78.283005","false","79.34221","false","98.99631","false","86.44468688964844","false","97.85053","2021-11-28 14:19:06.831"
"16","28","CALM","97.36394","HAPPY","0.81744355","Male","76.73602","false","98.10179","false","92.879944","false","79.95785522460938","false","96.71749","2021-11-28 13:41:12.973"
"47","53","HAPPY","99.80424","DISGUSTED","0.04150498","Female","99.99599","true","95.53739","true","81.73285","false","94.58145141601562","false","98.60427","2022-04-12 13:49:53.106"
"22","34","HAPPY","99.36874","FEAR","0.16648765","Female","99.1422","true","99.53005","true","98.922005","false","99.36930847167969","false","99.720634","2021-11-28 13:38:47.676"
"12","22","HAPPY","97.47337","CALM","2.260394","Female","95.59288","true","87.6561","false","99.87619","false","97.78515625","false","99.46152","2021-11-28 14:17:37.323"
"29","39","SAD","74.695755","CALM","24.763416","Female","72.07477","false","92.03719","true","99.99996","false","78.55427551269531","false","94.8527","2022-05-13 13:54:58.818"
"23","35","CALM","91.86926","HAPPY","6.7164855","Male","99.81864","false","90.36369","false","59.53904","false","75.25321197509766","false","97.22487","2021-11-28 13:45:18.223"
"12","22","HAPPY","99.95873","FEAR","0.016052049","Female","96.86749","true","99.89175","true","95.83105","false","98.88971710205078","false","99.73059","2021-11-28 13:40:42.768"
"6","16","CALM","61.58287","SAD","15.321021","Female","99.79947","false","98.713524","false","99.59291","false","99.67527770996094","false","99.84213","2021-11-28 13:29:09.781"
"36","52","HAPPY","98.008896","CALM","1.6337097","Male","89.5965","true","88.48241","true","58.97374","false","88.24234008789062","false","98.42048","2021-11-28 14:17:37.323"
"20","32","CALM","97.63237","SAD","1.0112658","Female","99.90238","false","97.47673","false","99.59617","false","99.93323516845703","false","99.957054","2021-11-30 14:32:11.684"
"32","48","CALM","92.8835","DISGUSTED","2.3774061","Male","97.86275","false","96.50219","false","99.10378","false","90.26831817626953","false","98.88799","2021-12-28 15:40:17.515"
"20","32","CALM","84.35898","SURPRISED","5.0592575","Male","64.92439","false","94.95723","false","99.09465","false","96.4489517211914","false","99.12799","2021-11-30 14:32:11.684"
"21","33","CALM","85.24351","SURPRISED","7.302536","Male","52.57351","false","98.20139","false","98.76561","false","88.79712677001953","false","98.326744","2021-12-28 15:40:01.409"
"19","31","SAD","95.20718","CALM","2.2443988","Male","76.86742","false","97.8376","false","96.977684","false","77.18547821044922","false","95.55107","2021-11-28 13:45:18.223"
